iyear;imonth;iday;country;region;success;suicide;attacktype1;targtype1;targsubtype1;natlty1;guncertain1;weaptype1;individual;ransom;gname
2015;6;16;200;10;1;0;3;19;104;200;0;6;0;0;Muslim extremists
2015;6;16;200;10;1;0;3;19;104;200;0;6;0;0;Muslim extremists
2015;6;16;95;10;1;0;3;14;76;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;16;95;10;1;0;3;14;76;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;16;95;10;1;0;3;14;76;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;16;92;6;1;0;6;15;85;92;0;5;0;0;Maoists
2015;6;16;228;10;1;0;9;13;65;228;0;13;0;0;Houthi extremists (Ansar Allah)
2015;6;16;92;6;1;0;7;1;7;92;0;8;0;0;Maoists
2015;6;16;4;6;1;0;1;14;77;4;0;5;0;0;Taliban
2015;6;16;195;11;1;0;9;4;27;195;0;13;0;0;Sudan Liberation Movement
2015;6;16;214;9;1;0;6;10;53;214;0;5;0;0;Donetsk Peoples Republic
2015;6;17;160;5;0;0;3;9;52;160;0;6;0;0;Abu Sayyaf Group (ASG)
2015;6;17;146;11;1;0;2;14;75;146;0;5;0;0;Boko Haram
2015;6;17;146;11;1;0;2;14;75;146;0;5;0;0;Boko Haram
2015;6;17;228;10;0;1;1;22;109;228;0;6;0;0;Sanaa Province of the Islamic State
2015;6;17;228;10;1;1;3;15;86;228;0;6;0;0;Sanaa Province of the Islamic State
2015;6;17;228;10;0;0;1;22;109;228;0;6;0;0;Sanaa Province of the Islamic State
2015;6;17;228;10;1;0;3;15;86;228;0;6;0;0;Sanaa Province of the Islamic State
2015;6;17;228;10;1;0;3;15;86;228;0;6;0;0;Sanaa Province of the Islamic State
2015;6;17;228;10;1;0;3;2;15;228;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;17;228;10;1;0;6;14;77;173;0;5;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2015;6;17;60;10;1;0;3;3;23;60;0;6;0;0;Sinai Province of the Islamic State
2015;6;17;217;1;1;0;2;15;86;217;0;5;1;0;White extremists
2015;6;17;95;10;1;0;3;3;25;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;17;95;10;1;0;9;3;25;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;16;4;6;1;0;6;14;67;4;0;5;0;0;Taliban
2015;6;18;4;6;1;0;7;1;6;4;0;8;0;0;Taliban
2015;6;18;4;6;1;0;2;2;21;4;0;5;0;0;Taliban
2015;6;17;228;10;0;0;1;22;109;228;0;6;0;0;Popular Resistance Committees (Yemen)
2015;6;17;200;10;1;0;2;4;34;200;0;6;0;0;Southern Front
2015;6;17;200;10;1;0;2;4;34;200;0;6;0;0;Southern Front
2015;6;17;200;10;1;0;2;4;34;200;0;6;0;0;Southern Front
2015;6;17;200;10;1;0;2;4;34;200;0;6;0;0;Southern Front
2015;6;17;200;10;1;0;2;4;34;200;0;6;0;0;Southern Front
2015;6;17;200;10;1;0;2;4;34;200;0;6;0;0;Southern Front
2015;6;17;200;10;1;0;2;4;27;200;0;6;0;0;Southern Front
2015;6;17;200;10;1;0;9;4;34;200;0;13;0;0;Muslim extremists
2015;6;17;4;6;1;0;2;4;27;4;0;5;0;0;Taliban
2015;6;17;4;6;1;0;2;4;27;4;0;5;0;0;Taliban
2015;6;17;45;3;1;0;3;4;34;45;0;6;0;0;Revolutionary Armed Forces of Colombia (FARC)
2015;6;17;209;10;1;0;2;4;27;209;0;6;0;0;Kurdistan Workers Party (PKK)
2015;6;17;4;6;1;0;6;3;25;4;0;13;0;0;Taliban
2015;6;17;44;4;0;0;8;19;100;44;0;9;0;0;Uighur Separatists
2015;6;17;160;5;1;0;2;4;34;160;0;5;0;0;Moro Ghuraba
2015;6;17;4;6;1;0;9;3;22;4;0;13;0;0;Taliban
2015;6;17;4;6;1;0;9;3;22;4;0;13;0;0;Taliban
2015;6;18;182;11;1;1;3;14;84;182;0;6;0;0;Al-Shabaab
2015;6;18;182;11;1;0;9;4;27;182;0;13;0;0;Al-Shabaab
2015;6;17;113;10;0;1;3;4;36;113;0;6;0;0;Barqa Province of the Islamic State
2015;6;18;160;5;1;0;7;1;10;160;0;5;0;0;New Peoples Army (NPA)
2015;6;18;160;5;1;0;2;4;29;160;0;5;0;0;New Peoples Army (NPA)
2015;6;18;97;10;1;0;7;15;86;97;0;8;0;0;Israeli extremists
2015;6;18;95;10;1;0;3;4;27;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;18;95;10;1;0;3;4;27;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;18;95;10;1;0;3;14;67;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;18;603;8;0;0;3;3;23;233;0;6;0;0;Dissident Republicans
2015;6;18;92;6;1;0;6;14;67;92;0;13;0;0;Hynniewtrep National Liberation Council (HNLC)
2015;6;18;214;9;1;0;2;4;34;214;0;6;0;0;Donetsk Peoples Republic
2015;6;18;92;6;1;0;6;10;53;92;0;5;0;0;National Democratic Front of Bodoland (NDFB)
2015;6;18;92;6;1;0;3;1;5;92;0;6;0;0;Achik Matgrik Elite Force (AMEF)
2015;6;18;160;5;1;0;2;14;73;160;0;5;0;0;Bangsamoro Islamic Freedom Movement (BIFM)
2015;6;19;45;3;1;0;2;3;25;45;0;5;0;0;Revolutionary Armed Forces of Colombia (FARC)
2015;6;19;95;10;1;0;3;14;67;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;19;155;10;1;0;2;14;67;97;0;5;0;0;Hamas (Islamic Resistance Movement)
2015;6;19;160;5;1;0;2;4;29;160;0;6;0;0;New Peoples Army (NPA)
2015;6;19;160;5;0;0;2;14;82;160;0;5;0;0;New Peoples Army (NPA)
2015;6;19;113;10;1;0;2;14;68;113;0;5;0;0;Barqa Province of the Islamic State
2015;6;19;182;11;1;0;9;4;27;182;0;13;0;0;Al-Shabaab
2015;6;19;113;10;1;0;3;4;34;113;0;6;0;0;Barqa Province of the Islamic State
2015;6;19;4;6;1;0;9;3;22;4;0;13;0;0;Taliban
2015;6;19;4;6;1;0;1;3;25;4;0;5;0;0;Taliban
2015;6;18;228;10;1;0;9;3;22;228;0;13;0;0;Popular Resistance Committees (Yemen)
2015;6;20;4;6;1;0;2;4;27;4;0;5;0;0;Taliban
2015;6;20;45;3;1;0;3;21;107;45;0;6;0;0;Revolutionary Armed Forces of Colombia (FARC)
2015;6;20;4;6;1;0;3;14;73;4;0;6;0;0;Taliban
2015;6;20;182;11;1;0;2;3;22;182;0;5;0;0;Al-Shabaab
2015;6;20;104;11;1;0;1;2;18;104;0;5;0;0;Al-Shabaab
2015;6;20;228;10;1;0;3;15;86;228;0;6;0;0;Sanaa Province of the Islamic State
2015;6;20;173;10;1;0;3;4;34;173;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;20;228;10;1;0;3;14;75;228;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;20;160;5;1;0;2;14;68;160;0;5;0;0;New Peoples Army (NPA)
2015;6;20;228;10;1;0;3;14;75;228;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;20;113;10;1;0;9;4;34;113;0;13;0;0;Barqa Province of the Islamic State
2015;6;20;92;6;1;0;2;3;25;92;0;5;0;0;Maoists
2015;6;21;4;6;1;1;3;3;22;4;0;6;0;0;Taliban
2015;6;20;92;6;1;1;3;3;23;92;0;6;0;0;Lashkar-e-Taiba (LeT)
2015;6;20;229;11;1;0;2;3;25;229;0;5;0;0;Lords Resistance Army (LRA)
2015;6;20;92;6;0;0;3;20;0;92;1;6;0;0;United Liberation Front of Assam (ULFA)
2015;6;20;160;5;1;0;2;4;34;160;0;5;0;0;Bangsamoro Islamic Freedom Movement (BIFM)
2015;6;21;4;6;0;0;2;14;75;4;0;5;0;0;Taliban
2015;6;21;182;11;1;1;3;2;20;182;0;6;0;0;Al-Shabaab
2015;6;20;182;11;1;0;1;14;68;182;0;5;0;0;Al-Shabaab
2015;6;22;228;10;1;0;6;10;53;228;0;5;0;0;Houthi extremists (Ansar Allah)
2015;6;21;104;11;1;0;3;4;29;104;0;6;0;0;Al-Shabaab
2015;6;21;182;11;1;0;2;2;18;182;0;5;0;0;Al-Shabaab
2015;6;21;200;10;1;1;3;3;22;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;21;155;10;1;0;2;3;25;97;0;9;0;0;Palestinian Extremists
2015;6;21;228;10;1;0;3;14;76;228;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;21;228;10;1;0;3;14;76;228;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;21;228;10;0;0;2;14;77;228;0;5;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2015;6;21;60;10;1;0;3;3;23;60;0;6;0;0;Sinai Province of the Islamic State
2015;6;21;4;6;1;0;2;3;25;4;0;5;0;0;Taliban
2015;6;21;160;5;1;0;2;4;27;160;0;5;0;0;New Peoples Army (NPA)
2015;6;21;228;10;1;0;9;17;94;228;0;13;0;0;Houthi extremists (Ansar Allah)
2015;6;22;4;6;1;1;3;2;21;4;0;6;0;0;Taliban
2015;6;22;95;10;1;0;6;8;48;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;22;182;11;1;0;9;4;34;182;0;13;0;0;Al-Shabaab
2015;6;22;182;11;1;0;9;4;34;182;0;13;0;0;Al-Shabaab
2015;6;22;182;11;1;0;1;14;68;182;0;5;0;0;Al-Shabaab
2015;6;22;113;10;1;0;3;4;34;113;0;6;0;0;Muslim extremists
2015;6;22;160;5;1;0;2;4;34;160;0;5;0;0;Bangsamoro Islamic Freedom Movement (BIFM)
2015;6;22;113;10;1;0;3;4;36;113;0;6;0;0;Shura Council of Benghazi Revolutionaries
2015;6;22;92;6;1;0;6;14;67;92;0;5;0;0;Maoists
2015;6;22;4;6;1;0;6;2;18;4;0;13;0;0;Taliban
2015;6;22;95;10;1;1;3;4;36;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;22;95;10;1;0;3;4;29;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;22;60;10;1;0;3;3;25;60;0;6;0;0;Sinai Province of the Islamic State
2015;6;22;95;10;1;0;3;4;27;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;22;60;10;1;0;3;3;25;60;0;6;0;0;Sinai Province of the Islamic State
2015;6;22;95;10;1;0;9;4;34;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;22;147;11;1;1;3;14;74;147;1;6;0;0;Boko Haram
2015;6;22;147;11;1;0;2;14;75;147;0;5;0;0;Boko Haram
2015;6;22;4;6;0;0;9;3;22;4;0;13;0;0;Taliban
2015;6;22;45;3;1;0;3;21;108;45;0;6;0;0;Revolutionary Armed Forces of Colombia (FARC)
2015;6;22;44;4;1;0;2;3;24;44;0;6;0;0;Uighur Separatists
2015;6;22;200;10;1;0;6;14;67;200;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;22;160;5;0;0;9;3;25;160;0;13;0;0;Bangsamoro Islamic Freedom Movement (BIFM)
2015;6;23;95;10;1;1;3;14;77;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;23;95;10;0;1;3;4;36;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;23;182;11;1;0;1;14;68;182;0;5;0;0;Al-Shabaab
2015;6;23;228;10;1;1;3;22;109;228;0;6;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2015;6;23;228;10;0;0;9;4;27;228;0;13;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2015;6;23;228;10;1;0;1;22;109;228;0;13;0;0;Supporters of Abd Rabbuh Mansur Hadi
2015;6;22;228;10;0;0;1;14;84;228;0;5;0;0;Houthi extremists (Ansar Allah)
2015;6;23;200;10;1;1;3;3;22;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;23;200;10;1;1;3;4;27;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;23;200;10;1;1;3;4;36;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;23;160;5;1;0;3;4;29;160;0;6;0;0;Abu Sayyaf Group (ASG)
2015;6;23;160;5;1;0;3;4;29;160;0;6;0;0;Abu Sayyaf Group (ASG)
2015;6;23;160;5;1;0;3;1;7;160;0;6;0;0;Abu Sayyaf Group (ASG)
2015;6;23;92;6;1;0;3;19;100;92;0;6;0;0;Maoists
2015;6;23;113;10;1;0;3;14;75;113;0;6;0;0;Barqa Province of the Islamic State
2015;6;23;147;11;1;1;3;14;74;147;1;6;0;0;Boko Haram
2015;6;23;147;11;1;0;2;14;75;147;0;5;0;0;Boko Haram
2015;6;23;146;11;1;0;2;14;75;146;0;5;0;0;Boko Haram
2015;6;23;95;10;1;0;3;20;0;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;23;95;10;1;0;3;20;0;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;23;92;6;1;0;7;1;12;92;0;8;0;0;Maoists
2015;6;22;45;3;1;0;3;4;31;45;0;6;0;0;National Liberation Army of Colombia (ELN)
2015;6;23;4;6;1;0;1;15;85;4;0;5;0;0;Taliban
2015;6;23;200;10;1;0;6;14;67;200;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;23;4;6;1;0;2;3;25;4;0;5;0;0;Taliban
2015;6;26;195;11;1;0;9;14;67;195;0;13;0;0;Janjaweed
2015;6;23;214;9;1;0;3;14;75;214;0;6;0;0;Donetsk Peoples Republic
2015;6;23;214;9;1;0;3;14;75;214;0;6;0;0;Donetsk Peoples Republic
2015;6;23;214;9;1;0;3;20;0;214;0;6;0;0;Donetsk Peoples Republic
2015;6;23;4;6;1;0;6;2;18;4;0;13;0;0;Taliban
2015;6;24;95;10;1;1;3;4;36;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;24;95;10;1;0;3;14;67;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;24;95;10;1;1;3;4;36;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;24;95;10;1;1;3;4;36;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;24;182;11;0;1;1;7;45;215;0;6;0;0;Al-Shabaab
2015;6;25;160;5;1;0;2;4;34;160;0;5;0;0;New Peoples Army (NPA)
2015;6;24;228;10;1;0;3;14;75;228;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;24;4;6;1;0;1;2;18;4;0;6;0;0;Taliban
2015;6;24;113;10;1;0;9;4;34;113;0;13;0;0;Barqa Province of the Islamic State
2015;6;24;160;5;0;0;2;4;34;160;0;5;0;0;New Peoples Army (NPA)
2015;6;24;4;6;1;0;6;1;12;4;0;5;0;0;Taliban
2015;6;24;182;11;1;0;6;4;34;182;0;5;0;0;Al-Shabaab
2015;6;24;228;10;1;0;3;10;56;228;0;6;0;0;Sanaa Province of the Islamic State
2015;6;24;182;11;1;0;3;4;29;422;0;6;0;0;Al-Shabaab
2015;6;24;96;8;0;0;3;20;0;96;0;6;0;0;Dissident Republicans
2015;6;24;200;10;1;0;3;14;75;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;25;200;10;1;0;3;4;34;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;25;200;10;1;0;3;14;75;200;0;6;0;0;Southern Front
2015;6;25;95;10;1;0;1;14;84;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;25;153;6;1;0;3;4;27;153;0;6;0;0;Tehrik-i-Taliban Pakistan (TTP)
2015;6;25;228;10;1;0;3;14;75;228;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;25;153;6;1;0;1;3;25;153;0;5;0;0;Tehrik-i-Taliban Pakistan (TTP)
2015;6;25;200;10;1;1;3;3;22;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;25;195;11;1;0;2;1;10;195;0;5;0;0;Sudan Peoples Liberation Movement - North
2015;6;25;195;11;1;0;2;1;10;195;0;5;0;0;Sudan Peoples Liberation Movement - North
2015;6;25;95;10;1;1;3;4;34;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;25;4;6;1;0;2;2;21;4;0;5;0;0;Taliban
2015;6;25;4;6;1;0;2;3;24;4;0;5;0;0;Taliban
2015;6;25;4;6;1;0;2;4;27;4;0;5;0;0;Taliban
2015;6;24;4;6;0;0;1;3;25;4;0;5;0;0;Taliban
2015;6;25;4;6;0;0;4;14;73;4;0;5;0;0;Taliban
2015;6;25;214;9;1;0;2;12;62;422;1;6;0;0;Donetsk Peoples Republic
2015;6;25;4;6;1;0;2;3;24;4;0;5;0;0;Taliban
2015;6;25;4;6;1;0;2;3;24;4;0;5;0;0;Taliban
2015;6;25;102;10;1;0;3;14;75;102;0;6;0;0;Southern Front
2015;6;26;106;10;1;1;3;15;86;106;0;6;0;0;Najd Province of the Islamic State
2015;6;26;45;3;1;0;7;1;7;45;0;8;0;0;Revolutionary Armed Forces of Colombia (FARC)
2015;6;26;45;3;0;0;3;21;107;45;0;6;0;0;Revolutionary Armed Forces of Colombia (FARC)
2015;6;26;208;10;1;0;2;1;8;208;0;6;0;0;Jund al-Khilafah (Tunisia)
2015;6;26;69;8;1;0;6;1;5;69;0;9;1;0;Jihadi-inspired extremists
2015;6;26;95;10;1;0;3;17;94;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;26;182;11;1;1;6;2;18;182;0;6;0;0;Al-Shabaab
2015;6;26;182;11;1;0;1;4;34;182;0;6;0;0;Al-Shabaab
2015;6;26;153;6;1;0;2;4;27;153;0;6;0;0;Lashkar-e-Balochistan
2015;6;26;155;10;0;0;2;4;36;97;0;5;0;0;Palestinian Extremists
2015;6;26;228;10;1;0;3;14;75;228;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;25;200;10;1;0;2;14;67;200;0;5;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;26;200;10;1;1;3;4;27;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;26;4;6;1;0;2;3;22;4;0;5;0;0;Taliban
2015;6;26;4;6;1;0;2;3;22;4;0;5;0;0;Taliban
2015;6;26;200;10;1;0;9;4;36;200;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;26;200;10;1;0;9;4;36;200;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;26;200;10;1;0;9;4;36;200;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;26;229;11;1;0;6;4;27;229;0;6;0;0;Allied Democratic Forces (ADF)
2015;6;26;229;11;1;0;6;4;27;229;0;6;0;0;Allied Democratic Forces (ADF)
2015;6;26;229;11;1;0;6;4;27;229;0;6;0;0;Allied Democratic Forces (ADF)
2015;6;27;95;10;1;0;3;14;67;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;27;95;10;1;0;3;14;74;95;1;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;27;95;10;1;0;3;14;76;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;27;228;10;1;0;3;1;1;228;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;27;182;11;1;0;9;14;75;182;0;13;0;0;Al-Shabaab
2015;6;28;182;11;1;0;2;4;27;182;0;6;0;0;Al-Shabaab
2015;6;27;123;11;1;0;2;4;27;123;0;6;0;0;Ansar al-Dine (Mali)
2015;6;27;147;11;1;1;3;1;6;147;0;6;0;0;Boko Haram
2015;6;27;147;11;1;1;3;20;0;147;0;6;0;0;Boko Haram
2015;6;27;95;10;1;0;3;14;67;95;1;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;27;95;10;1;0;3;14;67;95;1;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;27;4;6;0;0;1;2;18;4;0;6;0;0;Taliban
2015;6;27;4;6;0;0;3;20;0;0;0;6;0;0;Taliban
2015;6;28;182;11;1;0;5;4;27;422;0;6;0;0;Al-Shabaab
2015;6;28;160;5;1;0;2;3;25;160;0;5;0;0;New Peoples Army (NPA)
2015;6;28;228;10;1;0;6;14;83;228;0;13;0;0;Houthi extremists (Ansar Allah)
2015;6;28;153;6;1;0;9;4;27;153;0;13;0;0;Baloch Liberation Front (BLF)
2015;6;28;153;6;1;0;9;4;36;153;0;13;0;0;Baloch Liberation Front (BLF)
2015;6;28;4;6;1;0;3;20;0;0;0;6;0;0;Taliban
2015;6;28;123;11;1;0;2;2;21;123;0;5;0;0;Ansar al-Dine (Mali)
2015;6;28;95;10;0;0;9;4;34;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;28;95;10;0;0;9;4;34;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;28;95;10;0;0;9;4;34;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;28;95;10;0;0;9;4;34;95;0;13;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;28;200;10;1;0;3;4;34;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;28;200;10;1;0;3;4;34;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;28;200;10;1;0;3;4;34;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;28;200;10;0;1;3;4;34;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;28;200;10;1;0;6;14;67;200;0;9;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;28;113;10;1;0;9;4;34;113;0;13;0;0;Shura Council of Mujahideen in Derna
2015;6;28;4;6;1;0;6;14;77;4;0;9;0;0;Khorasan Chapter of the Islamic State
2015;6;28;92;6;1;0;6;14;68;92;0;9;0;1;Garo National Liberation Army
2015;6;29;4;6;1;0;2;4;29;4;0;5;0;0;Taliban
2015;6;29;95;10;1;0;3;14;67;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;27;228;10;1;0;3;14;76;228;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;28;228;10;1;0;3;14;76;228;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;29;60;10;1;0;1;2;14;60;0;6;0;0;Popular Resistance Movement (Egypt)
2015;6;29;182;11;1;0;9;4;27;422;0;13;0;0;Al-Shabaab
2015;6;29;4;6;1;0;3;14;76;4;0;6;0;0;Taliban
2015;6;29;155;10;1;0;2;14;73;97;0;5;0;0;Popular Front for the Liberation of Palestine (PFLP)
2015;6;29;155;10;1;0;2;4;34;97;0;9;0;0;Palestinian Extremists
2015;6;29;153;6;1;0;3;4;36;153;0;6;0;0;Baloch Republican Army (BRA)
2015;6;29;153;6;1;0;2;3;25;153;0;5;0;0;Tehrik-i-Taliban Pakistan (TTP)
2015;6;29;92;6;0;0;3;20;0;92;0;6;0;0;Maoists
2015;6;29;228;10;1;0;3;22;109;228;0;6;0;0;Sanaa Province of the Islamic State
2015;6;29;228;10;1;0;3;1;1;228;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;29;153;6;1;0;1;3;25;153;0;5;0;0;Tehrik-i-Taliban Pakistan (TTP)
2015;6;29;4;6;1;0;1;14;77;4;1;5;0;0;Taliban
2015;6;28;153;6;1;0;2;3;25;153;0;5;0;0;Tehrik-i-Taliban Pakistan (TTP)
2015;6;29;95;10;1;0;3;8;49;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;29;173;10;1;0;3;4;34;173;0;6;0;0;Houthi extremists (Ansar Allah)
2015;6;29;4;6;1;0;2;3;22;4;0;5;0;0;Taliban
2015;6;29;45;3;1;0;3;21;108;45;0;6;0;0;Revolutionary Armed Forces of Colombia (FARC)
2015;6;29;1004;11;1;0;9;4;34;1004;0;13;0;0;Sudan Peoples Liberation Movement in Opposition (SPLM-IO)
2015;6;29;200;10;1;0;6;14;67;200;0;9;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;29;113;10;1;0;9;4;29;113;0;13;0;0;Shura Council of Mujahideen in Derna
2015;6;29;153;6;1;0;2;17;93;153;0;5;0;0;Baloch Liberation Army (BLA)
2015;6;29;45;3;1;0;3;20;0;45;0;6;0;0;Revolutionary Armed Forces of Colombia (FARC)
2015;6;29;45;3;1;0;6;1;1;45;0;13;0;0;National Liberation Army of Colombia (ELN)
2015;6;30;4;6;1;1;3;4;37;422;0;6;0;0;Taliban
2015;6;30;4;6;1;1;3;3;22;4;0;6;0;0;Taliban
2015;6;30;160;5;1;0;2;4;39;160;0;5;0;0;New Peoples Army (NPA)
2015;6;30;200;10;1;1;3;14;75;200;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;30;4;6;1;0;1;2;15;4;0;5;0;0;Taliban
2015;6;30;147;11;1;0;2;14;75;147;0;5;0;0;Fulani extremists
2015;6;30;228;10;1;0;9;3;26;228;0;13;0;0;Al-Qaida in the Arabian Peninsula (AQAP)
2015;6;30;4;6;1;0;3;14;76;4;0;6;0;0;Taliban
2015;6;30;160;5;0;0;3;20;0;160;0;6;0;0;New Peoples Army (NPA)
2015;6;30;200;10;1;0;6;14;67;200;0;9;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;6;30;155;10;0;0;8;4;36;97;0;10;0;0;Palestinian Extremists
2015;6;30;4;6;1;0;9;8;48;4;0;13;0;0;Taliban
2015;6;30;4;6;1;0;9;3;22;4;0;13;0;0;Taliban
2015;6;30;147;11;1;0;5;14;67;147;0;5;0;0;Boko Haram
2015;6;30;147;11;1;0;5;14;67;147;0;5;0;0;Boko Haram
2015;6;30;45;3;1;0;2;3;25;45;0;5;0;0;Revolutionary Armed Forces of Colombia (FARC)
2015;6;30;92;6;0;0;5;14;77;92;0;13;0;0;Maoists
2015;6;30;160;5;1;0;2;3;25;160;0;5;0;0;Bangsamoro Islamic Freedom Movement (BIFM)
2015;6;30;45;3;1;0;7;19;99;45;0;13;0;0;Revolutionary Armed Forces of Colombia (FARC)
2015;7;1;95;10;1;1;3;4;30;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;7;1;95;10;1;0;3;4;27;95;0;6;0;0;Islamic State of Iraq and the Levant (ISIL)
2015;7;1;228;10;1;0;3;14;75;228;0;6;0;0;Houthi extremists (Ansar Allah)
2015;7;1;60;10;1;0;2;4;36;60;0;6;0;0;Sinai Province of the Islamic State
2015;7;1;60;10;1;0;2;4;36;60;0;6;0;0;Sinai Province of the Islamic State
2015;7;1;60;10;1;0;2;4;36;60;0;6;0;0;Sinai Province of the Islamic State
2015;7;1;60;10;1;1;3;4;36;60;0;6;0;0;Sinai Province of the Islamic State
2015;7;1;60;10;1;1;3;4;36;60;0;6;0;0;Sinai Province of the Islamic State
2015;7;1;60;10;1;0;2;3;22;60;0;5;0;0;Sinai Province of the Islamic State
2015;7;1;60;10;1;0;9;14;82;60;0;13;0;0;Sinai Province of the Islamic State
2015;7;1;4;6;1;0;3;20;0;0;0;6;0;0;Taliban
2015;7;1;4;6;1;0;2;14;73;4;0;5;0;0;Taliban
2015;7;1;182;11;1;0;3;4;34;182;0;6;0;0;Al-Shabaab
2015;7;1;45;3;1;0;1;3;25;45;0;5;0;0;Revolutionary Armed Forces of Colombia (FARC)
2015;6;30;45;3;1;0;3;21;108;45;0;6;0;0;National Liberation Army of Colombia (ELN)
2015;7;1;45;3;1;0;3;21;108;45;0;6;0;0;Revolutionary Armed Forces of Colombia (FARC)
