iyear;imonth;iday;country;region;success;suicide;attacktype1;targtype1;guncertain1;weaptype1;gname
2016;5;23;95;10;1;0;6;14;0;13;Islamic State
2016;5;23;200;10;1;0;3;19;0;6;Islamic State
2016;5;24;95;10;1;1;3;4;0;6;Islamic State
2016;5;24;95;10;0;0;9;4;0;13;Islamic State
2016;5;24;182;11;1;0;6;1;0;5;Al-Shabaab
2016;5;24;182;11;1;0;2;4;0;6;Al-Shabaab
2016;5;24;147;11;1;0;3;14;0;6;Boko Haram
2016;5;24;147;11;1;0;3;14;0;6;Boko Haram
2016;5;24;147;11;1;0;3;14;0;6;Boko Haram
2016;5;24;147;11;1;0;3;14;0;6;Boko Haram
2016;5;24;147;11;1;0;3;14;0;6;Boko Haram
2016;5;24;182;11;1;0;9;4;0;13;Al-Shabaab
2016;5;26;182;11;0;0;9;4;0;13;Al-Shabaab
2016;5;25;95;10;1;0;2;17;0;5;Islamic State
2016;5;25;95;10;0;1;3;20;0;6;Islamic State
2016;5;25;182;11;1;0;2;4;0;5;Al-Shabaab
2016;5;25;182;11;1;0;3;4;0;6;Al-Shabaab
2016;5;25;95;10;0;0;9;4;0;13;Islamic State
2016;5;25;19;6;1;0;2;14;1;9;Islamic State
2016;5;26;153;6;1;0;2;22;0;5;Lashkar-e
2016;5;26;182;11;1;0;6;14;0;9;Al-Shabaab
2016;5;26;182;11;1;0;6;14;0;9;Al-Shabaab
2016;5;27;95;10;0;1;3;20;0;6;Islamic State
2016;5;27;209;10;1;0;3;14;0;6;Islamic State
2016;5;27;146;11;1;0;2;4;0;6;Boko Haram
2016;5;27;209;10;1;0;3;4;0;6;Islamic State
2016;5;27;209;10;1;0;3;4;0;6;Islamic State
2016;5;28;95;10;1;0;9;14;0;13;Islamic State
2016;5;28;95;10;1;0;9;14;0;13;Islamic State
2016;5;28;95;10;0;1;3;4;0;6;Islamic State
2016;5;28;182;11;1;0;3;4;0;6;Al-Shabaab
2016;5;28;95;10;1;0;3;14;0;2;Islamic State
2016;5;28;95;10;1;1;3;4;0;6;Islamic State
2016;5;28;95;10;1;1;3;17;0;6;Islamic State
2016;5;29;228;10;1;0;1;4;1;5;Al-Qaida
2016;5;29;104;11;1;0;2;4;1;5;Al-Shabaab
2016;5;29;104;11;1;0;2;4;1;5;Al-Shabaab
2016;5;29;104;11;1;0;2;4;1;5;Al-Shabaab
2016;5;29;95;10;0;1;3;14;0;6;Islamic State
2016;5;29;95;10;1;0;3;3;0;6;Islamic State
2016;5;29;95;10;0;0;9;4;0;13;Islamic State
2016;5;29;95;10;1;1;3;1;0;6;Islamic State
2016;5;29;147;11;1;0;3;4;0;6;Boko Haram
2016;5;30;182;11;1;0;2;4;0;5;Al-Shabaab
2016;5;30;182;11;0;0;2;4;0;5;Al-Shabaab
2016;5;30;95;10;1;1;3;14;0;6;Islamic State
2016;5;30;95;10;1;1;3;2;0;6;Islamic State
2016;5;30;95;10;1;1;3;14;0;6;Islamic State
2016;5;31;95;10;1;0;6;14;0;13;Islamic State
2016;5;30;95;10;1;0;9;2;0;13;Islamic State
2016;5;30;182;11;1;0;2;4;0;5;Al-Shabaab
2016;5;31;182;11;0;0;2;8;0;5;Al-Shabaab
2016;5;31;123;11;1;0;3;7;0;6;Al-Qaida
2016;5;31;123;11;1;0;3;7;0;6;Al-Qaida
2016;5;31;95;10;1;0;2;14;0;5;Islamic State
2016;5;31;182;11;1;0;3;4;0;6;Al-Shabaab
2016;5;31;200;10;1;0;3;4;0;6;Islamic State
2016;6;1;182;11;1;1;5;1;0;6;Al-Shabaab
2016;6;1;95;10;1;1;3;4;0;6;Islamic State
2016;6;1;95;10;0;0;9;14;0;13;Islamic State
2016;6;1;95;10;0;0;9;14;0;13;Islamic State
2016;6;1;95;10;0;0;9;14;0;13;Islamic State
2016;6;1;95;10;0;0;9;14;0;13;Islamic State
2016;6;1;95;10;1;1;3;14;0;6;Islamic State
2016;6;1;95;10;1;1;3;4;0;6;Islamic State
2016;6;2;228;10;0;0;3;2;0;6;Al-Qaida
2016;6;3;95;10;1;0;3;14;0;6;Islamic State
2016;6;3;95;10;1;1;3;13;0;6;Islamic State
2016;6;3;95;10;0;1;3;14;0;6;Islamic State
2016;6;3;95;10;0;0;9;14;0;13;Islamic State
2016;6;3;95;10;0;1;3;4;0;6;Islamic State
2016;6;3;95;10;1;0;3;13;0;6;Islamic State
2016;6;3;146;11;1;0;2;4;0;5;Boko Haram
2016;6;3;104;11;1;0;3;4;0;6;Al-Shabaab
2016;6;3;104;11;0;0;9;2;0;13;Al-Shabaab
2016;6;4;95;10;1;1;3;4;0;6;Islamic State
2016;6;4;95;10;1;0;9;4;0;13;Islamic State
2016;6;4;95;10;1;1;3;4;0;6;Islamic State
2016;6;4;95;10;1;1;3;4;0;6;Islamic State
2016;6;4;95;10;1;0;9;4;0;13;Islamic State
2016;6;4;92;6;1;0;2;3;0;5;Lashkar-e
2016;6;4;104;11;1;0;3;3;0;6;Al-Shabaab
2016;6;4;229;11;1;0;6;14;0;5;Lords Resistance Army (LRA)
2016;6;4;229;11;1;0;6;14;0;5;Lords Resistance Army (LRA)
2016;6;4;95;10;1;0;2;13;0;5;Islamic State
2016;6;5;95;10;1;0;3;14;0;6;Islamic State
2016;6;5;95;10;1;0;9;14;0;13;Islamic State
2016;6;5;182;11;1;0;1;10;0;5;Al-Shabaab
2016;6;5;160;5;1;0;2;4;0;5;Islamic State
2016;6;5;19;6;1;0;2;3;1;5;Islamic State
2016;6;5;19;6;1;0;2;14;1;9;Islamic State
2016;6;6;95;10;1;0;9;14;0;13;Islamic State
2016;6;6;95;10;1;0;9;4;0;13;Islamic State
2016;6;6;147;11;1;0;2;3;0;5;Boko Haram
2016;6;6;182;11;1;0;2;4;0;6;Al-Shabaab
2016;6;6;182;11;1;0;2;4;0;6;Al-Shabaab
2016;6;6;37;11;1;0;6;14;0;13;Boko Haram
2016;6;6;182;11;0;0;1;2;0;6;Al-Shabaab
2016;6;7;95;10;1;0;3;14;0;6;Islamic State
2016;6;7;95;10;0;0;3;20;0;6;Islamic State
2016;6;7;95;10;0;0;3;20;0;6;Islamic State
2016;6;7;95;10;0;0;3;20;0;6;Islamic State
2016;6;7;95;10;0;0;3;20;0;6;Islamic State
2016;6;7;95;10;1;1;3;14;0;6;Islamic State
2016;6;6;95;10;1;0;6;14;0;8;Islamic State
2016;6;7;182;11;1;0;2;2;0;5;Al-Shabaab
2016;6;7;182;11;1;0;2;2;0;5;Al-Shabaab
2016;6;7;95;10;0;1;3;20;0;6;Islamic State
2016;6;7;95;10;1;1;3;4;0;6;Islamic State
2016;6;7;95;10;1;1;3;1;0;6;Islamic State
2016;6;7;182;11;1;0;2;4;0;5;Al-Shabaab
2016;6;7;19;6;1;0;2;15;1;5;Islamic State
2016;6;7;147;11;1;0;6;14;0;5;Boko Haram
2016;6;8;95;10;1;0;3;21;0;6;Islamic State
2016;6;8;95;10;0;0;9;4;0;13;Islamic State
2016;6;8;95;10;1;0;3;20;0;6;Islamic State
2016;6;8;95;10;1;0;3;17;0;6;Islamic State
2016;6;8;95;10;1;0;2;3;0;5;Islamic State
2016;6;8;95;10;1;1;3;4;0;6;Islamic State
2016;6;8;95;10;1;0;9;4;0;13;Islamic State
2016;6;8;182;11;1;0;1;14;0;5;Al-Shabaab
2016;6;9;95;10;1;1;3;14;0;6;Islamic State
2016;6;9;95;10;1;1;3;4;0;6;Islamic State
2016;6;8;95;10;1;0;9;4;0;13;Islamic State
2016;6;9;182;11;1;0;9;14;0;13;Al-Shabaab
2016;6;9;95;10;1;0;3;14;0;6;Islamic State
2016;6;9;182;11;1;1;3;4;0;6;Al-Shabaab
2016;6;9;95;10;1;0;9;3;0;13;Islamic State
2016;6;9;200;10;1;0;3;4;0;6;Islamic State
2016;6;9;182;11;1;0;1;2;0;5;Al-Shabaab
2016;6;9;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;10;95;10;1;0;3;17;0;6;Islamic State
2016;6;10;95;10;1;0;2;14;0;5;Islamic State
2016;6;10;95;10;1;0;2;14;0;5;Islamic State
2016;6;10;182;11;1;0;6;17;0;5;Al-Shabaab
2016;6;10;95;10;1;0;9;4;0;13;Islamic State
2016;6;10;19;6;1;0;2;14;0;9;Islamic State
2016;6;11;147;11;1;0;6;14;0;5;Boko Haram
2016;6;11;95;10;0;0;9;17;0;13;Islamic State
2016;6;11;200;10;1;1;3;15;0;6;Islamic State
2016;6;11;200;10;1;1;3;14;0;6;Islamic State
2016;6;11;182;11;1;0;2;4;0;5;Al-Shabaab
2016;6;11;147;11;1;0;2;14;0;5;Boko Haram
2016;6;11;104;11;1;0;3;3;0;6;Al-Shabaab
2016;6;12;182;11;0;0;1;2;0;6;Al-Shabaab
2016;6;12;95;10;1;0;9;4;0;13;Islamic State
2016;6;12;95;10;1;0;9;4;0;13;Islamic State
2016;6;12;110;10;1;0;3;1;1;6;Hezbollah
2016;6;12;147;11;1;0;3;4;0;6;Boko Haram
2016;6;12;209;10;0;0;1;10;0;5;Islamic State
2016;6;12;182;11;1;0;6;14;0;13;Al-Shabaab
2016;6;13;95;10;1;1;3;4;0;6;Islamic State
2016;6;13;95;10;1;0;2;4;0;5;Islamic State
2016;6;13;182;11;1;0;1;2;0;5;Al-Shabaab
2016;6;13;95;10;1;0;9;4;0;13;Islamic State
2016;6;13;95;10;1;0;2;14;0;5;Islamic State
2016;6;13;41;11;1;0;6;14;0;5;Lords Resistance Army (LRA)
2016;6;14;95;10;0;1;3;14;0;6;Islamic State
2016;6;14;95;10;0;1;3;14;0;6;Islamic State
2016;6;14;95;10;0;1;3;14;0;6;Islamic State
2016;6;14;95;10;1;0;9;14;0;13;Islamic State
2016;6;14;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;14;182;11;1;0;3;2;0;6;Al-Shabaab
2016;6;14;182;11;1;0;3;2;0;6;Al-Shabaab
2016;6;14;182;11;1;0;3;2;0;6;Al-Shabaab
2016;6;14;147;11;1;0;6;14;0;5;Boko Haram
2016;6;14;41;11;1;0;6;14;0;13;Lords Resistance Army (LRA)
2016;6;15;95;10;1;0;3;14;0;6;Islamic State
2016;6;15;95;10;1;1;3;4;0;6;Islamic State
2016;6;15;95;10;1;0;9;14;0;13;Islamic State
2016;6;15;95;10;0;1;3;4;0;6;Islamic State
2016;6;15;182;11;1;0;1;2;0;5;Al-Shabaab
2016;6;15;182;11;1;0;1;2;0;13;Al-Shabaab
2016;6;15;95;10;1;1;3;4;0;6;Islamic State
2016;6;15;95;10;1;1;3;4;0;6;Islamic State
2016;6;16;95;10;0;0;2;14;0;5;Islamic State
2016;6;16;95;10;0;0;2;14;0;5;Islamic State
2016;6;16;95;10;0;0;9;14;0;13;Islamic State
2016;6;16;95;10;0;0;2;14;0;5;Islamic State
2016;6;17;95;10;1;1;3;3;0;6;Islamic State
2016;6;17;95;10;1;0;9;3;0;13;Islamic State
2016;6;17;95;10;1;0;9;3;0;13;Islamic State
2016;6;17;95;10;1;0;9;3;0;13;Islamic State
2016;6;16;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;16;146;11;1;0;9;3;0;13;Boko Haram
2016;6;16;147;11;1;0;2;14;0;5;Boko Haram
2016;6;17;95;10;1;0;3;14;0;6;Islamic State
2016;6;17;147;11;0;1;3;14;0;6;Boko Haram
2016;6;17;182;11;0;0;2;4;0;5;Al-Shabaab
2016;6;17;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;17;95;10;1;0;1;3;0;6;Islamic State
2016;6;18;95;10;1;1;3;22;0;6;Islamic State
2016;6;18;95;10;1;0;3;4;0;6;Islamic State
2016;6;18;95;10;1;0;6;14;0;13;Islamic State
2016;6;18;147;11;1;0;2;14;0;5;Boko Haram
2016;6;18;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;18;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;19;182;11;1;0;2;4;0;5;Al-Shabaab
2016;6;19;95;10;1;0;3;3;0;6;Islamic State
2016;6;19;200;10;1;1;3;14;0;6;Islamic State
2016;6;19;95;10;0;1;3;20;0;6;Islamic State
2016;6;19;182;11;1;1;3;20;0;6;Al-Shabaab
2016;6;19;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;20;153;6;1;0;6;2;1;5;Al-Qaida
2016;6;20;95;10;1;1;3;4;0;6;Islamic State
2016;6;20;104;11;1;0;2;3;0;6;Al-Shabaab
2016;6;20;104;11;1;0;3;13;0;6;Al-Shabaab
2016;6;20;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;20;95;10;1;0;9;14;0;13;Islamic State
2016;6;20;182;11;1;0;7;1;0;8;Al-Shabaab
2016;6;20;200;10;1;0;6;14;0;13;Islamic State
2016;6;20;200;10;1;0;6;14;0;13;Islamic State
2016;6;20;200;10;1;0;6;14;0;13;Islamic State
2016;6;20;200;10;1;0;6;14;0;13;Islamic State
2016;6;20;200;10;1;0;6;14;0;13;Islamic State
2016;6;20;200;10;1;0;6;14;0;13;Islamic State
2016;6;20;200;10;1;0;6;14;0;13;Islamic State
2016;6;20;200;10;1;0;6;14;0;13;Islamic State
2016;6;20;200;10;1;0;6;14;0;13;Islamic State
2016;6;20;200;10;1;0;6;14;0;13;Islamic State
2016;6;20;200;10;1;0;6;14;0;13;Islamic State
2016;6;20;200;10;1;0;6;14;0;9;Islamic State
2016;6;20;200;10;1;0;6;14;0;9;Islamic State
2016;6;20;95;10;1;1;3;4;0;6;Islamic State
2016;6;21;102;10;1;1;3;4;0;6;Islamic State
2016;6;21;182;11;1;0;3;4;1;6;Al-Shabaab
2016;6;21;182;11;1;0;1;2;0;5;Al-Shabaab
2016;6;21;200;10;1;0;3;4;0;6;Islamic State
2016;6;21;228;10;1;0;2;3;0;5;Al-Qaida
2016;6;21;95;10;0;0;9;4;0;13;Islamic State
2016;6;21;95;10;1;1;3;17;0;6;Islamic State
2016;6;21;95;10;1;1;3;4;0;6;Islamic State
2016;6;21;95;10;1;0;3;14;0;6;Islamic State
2016;6;21;146;11;1;0;7;14;0;13;Boko Haram
2016;6;21;146;11;1;0;7;14;0;13;Boko Haram
2016;6;21;209;10;0;1;3;20;0;6;Islamic State
2016;6;22;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;22;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;22;182;11;1;0;2;14;0;5;Al-Shabaab
2016;6;22;228;10;1;0;9;4;1;13;Al-Qaida
2016;6;22;95;10;0;0;9;14;0;13;Islamic State
2016;6;22;95;10;1;0;3;21;0;6;Islamic State
2016;6;22;95;10;1;0;3;21;0;6;Islamic State
2016;6;22;95;10;1;0;3;21;0;6;Islamic State
2016;6;22;95;10;1;0;3;21;0;6;Islamic State
2016;6;22;95;10;1;0;3;21;0;6;Islamic State
2016;6;22;95;10;1;0;3;14;0;6;Islamic State
2016;6;22;182;11;1;0;1;2;1;5;Al-Shabaab
2016;6;23;182;11;1;0;1;14;0;5;Al-Shabaab
2016;6;23;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;23;95;10;1;0;1;14;0;5;Islamic State
2016;6;23;95;10;1;0;3;21;0;6;Islamic State
2016;6;23;95;10;1;0;3;21;0;6;Islamic State
2016;6;23;95;10;1;0;3;21;0;6;Islamic State
2016;6;24;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;24;182;11;1;0;3;2;0;6;Al-Shabaab
2016;6;24;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;24;182;11;1;0;2;4;0;5;Al-Shabaab
2016;6;24;182;11;1;0;2;4;0;6;Al-Shabaab
2016;6;24;37;11;1;0;2;14;0;5;Boko Haram
2016;6;24;37;11;1;0;2;14;0;5;Boko Haram
2016;6;24;182;11;1;0;3;4;0;6;Al-Shabaab
2016;6;25;182;11;1;1;5;1;0;6;Al-Shabaab
2016;6;25;92;6;1;0;2;3;0;5;Lashkar-e
2016;6;25;95;10;0;0;3;20;0;6;Islamic State
2016;6;25;95;10;0;0;9;14;0;13;Islamic State
2016;6;25;95;10;1;0;3;10;0;6;Islamic State
2016;6;25;200;10;1;0;2;14;0;5;Islamic State
2016;6;25;104;11;1;0;3;16;0;6;Al-Shabaab
2016;6;25;104;11;1;0;3;9;0;6;Al-Shabaab
2016;6;26;182;11;1;0;3;4;1;6;Al-Shabaab
2016;6;26;182;11;1;0;1;2;0;5;Al-Shabaab
2016;6;27;110;10;1;0;3;14;0;6;Islamic State
2016;6;27;110;10;1;1;3;14;0;6;Islamic State
2016;6;27;110;10;1;1;3;15;0;6;Islamic State
2016;6;27;182;11;1;0;1;4;0;5;Al-Shabaab
2016;6;27;147;11;1;1;3;15;0;6;Boko Haram
2016;6;27;95;10;0;1;3;4;0;6;Islamic State
2016;6;27;95;10;1;1;3;14;0;6;Islamic State
2016;6;28;209;10;1;1;3;6;0;6;Islamic State
2016;6;28;153;6;1;0;2;3;0;5;Lashkar-e
2016;6;28;153;6;1;0;2;3;0;5;Lashkar-e
2016;6;28;121;5;1;0;3;1;0;6;Islamic State
2016;6;28;182;11;1;0;2;4;0;5;Al-Shabaab
2016;6;28;182;11;1;0;2;4;0;5;Al-Shabaab
2016;6;28;95;10;0;1;3;20;0;6;Islamic State
2016;6;28;95;10;1;0;6;14;0;5;Islamic State
2016;6;28;95;10;0;1;3;4;0;6;Islamic State
2016;6;28;104;11;1;0;3;4;0;6;Al-Shabaab
2016;6;29;153;6;1;0;2;4;0;5;Lashkar-e
2016;6;29;200;10;1;1;3;2;0;6;Islamic State
2016;6;28;182;11;1;0;2;4;0;5;Al-Shabaab
2016;6;29;95;10;1;0;3;14;0;6;Islamic State
2016;6;29;95;10;0;1;3;14;0;6;Islamic State
2016;6;29;182;11;1;0;2;4;0;6;Al-Shabaab
2016;6;30;37;11;1;1;3;1;0;6;Boko Haram
2016;6;30;37;11;1;1;3;15;0;6;Boko Haram
2016;6;30;182;11;1;0;3;19;0;6;Al-Shabaab
2016;6;30;19;6;1;0;1;22;0;9;Islamic State
2016;6;30;95;10;1;1;3;14;0;6;Islamic State
2016;6;30;228;10;0;0;1;4;0;5;Al-Qaida
2016;6;30;95;10;1;0;9;3;0;13;Islamic State
2016;7;1;19;6;1;1;5;1;1;6;Islamic State
2016;7;1;19;6;1;0;2;15;0;9;Islamic State
2016;7;1;104;11;1;0;2;19;1;5;Al-Shabaab
2016;7;1;104;11;1;0;2;19;1;5;Al-Shabaab
2016;7;1;95;10;1;1;3;4;0;6;Islamic State
2016;7;1;95;10;0;1;3;4;0;6;Islamic State
2016;7;1;95;10;0;1;3;4;0;6;Islamic State
2016;7;1;123;11;1;0;2;4;0;5;Al-Qaida
2016;7;1;182;11;1;0;3;14;0;6;Al-Shabaab
2016;7;1;182;11;1;0;3;14;0;6;Al-Shabaab
2016;7;1;147;11;1;0;2;14;0;5;Boko Haram
2016;7;3;95;10;1;1;3;1;0;6;Islamic State
2016;7;2;95;10;1;0;3;3;0;6;Islamic State
2016;7;2;95;10;1;1;3;20;0;6;Islamic State
2016;7;2;19;6;1;0;2;15;0;9;Islamic State
2016;7;2;160;5;1;0;3;4;0;6;Islamic State
2016;7;2;153;6;1;0;2;17;0;5;Lashkar-e
2016;7;2;104;11;1;0;5;14;0;5;Al-Shabaab
2016;7;3;95;10;0;1;3;4;0;6;Islamic State
2016;7;3;95;10;1;0;3;14;0;6;Islamic State
2016;7;3;95;10;0;0;9;14;0;13;Islamic State
2016;7;3;95;10;0;0;9;14;0;13;Islamic State
2016;7;3;200;10;1;0;2;14;0;6;Islamic State
2016;7;3;104;11;1;0;3;4;0;6;Al-Shabaab
2016;7;3;182;11;0;0;2;4;0;5;Al-Shabaab
2016;7;4;153;6;1;0;2;3;0;5;Lashkar-e
2016;7;4;173;10;1;1;3;15;0;6;Islamic State
2016;7;4;95;10;0;0;9;14;0;13;Islamic State
2016;7;4;147;11;1;1;3;13;0;6;Boko Haram
2016;7;4;147;11;1;1;3;13;0;6;Boko Haram
2016;7;4;37;11;1;0;9;4;0;13;Boko Haram
2016;7;4;37;11;0;0;9;14;0;13;Boko Haram
2016;7;5;93;5;1;1;3;3;0;6;Islamic State
2016;7;5;200;10;1;1;3;1;0;6;Islamic State
2016;7;4;182;11;1;0;3;4;0;6;Al-Shabaab
2016;7;4;182;11;1;0;3;4;0;6;Al-Shabaab
2016;7;6;228;10;1;1;3;4;0;6;Al-Qaida
2016;7;6;160;5;1;0;2;4;0;5;Islamic State
2016;7;6;160;5;1;0;2;14;0;5;Islamic State
2016;7;5;182;11;1;0;3;14;0;6;Al-Shabaab
2016;7;7;19;6;1;0;2;3;1;6;Islamic State
2016;7;7;95;10;0;1;3;20;0;6;Islamic State
2016;7;7;95;10;1;1;3;15;0;6;Islamic State
2016;7;7;182;11;1;0;4;14;0;5;Al-Shabaab
2016;7;7;182;11;1;0;2;4;0;6;Al-Shabaab
2016;7;7;147;11;1;0;7;14;0;13;Boko Haram
2016;7;7;182;11;1;0;6;14;0;5;Al-Shabaab
2016;7;8;95;10;1;1;3;4;0;6;Islamic State
2016;7;8;95;10;1;0;6;14;0;13;Islamic State
2016;7;8;147;11;1;1;3;15;0;6;Boko Haram
2016;7;8;147;11;1;1;3;15;0;6;Boko Haram
2016;7;9;95;10;1;0;6;14;0;13;Islamic State
2016;7;9;200;10;1;0;3;4;0;6;Islamic State
2016;7;9;123;11;1;0;9;4;0;13;Al-Qaida
2016;7;9;104;11;1;0;2;3;0;6;Al-Shabaab
2016;7;9;104;11;1;0;2;14;0;5;Al-Shabaab
2016;7;9;147;11;1;1;3;14;0;6;Boko Haram
2016;7;10;95;10;0;0;9;4;0;13;Islamic State
2016;7;10;104;11;1;0;3;4;0;6;Al-Shabaab
2016;7;11;182;11;1;1;3;4;0;6;Al-Shabaab
2016;7;11;182;11;1;0;2;4;0;5;Al-Shabaab
2016;7;10;200;10;1;0;7;14;0;13;Islamic State
2016;7;11;182;11;1;0;3;4;0;6;Al-Shabaab
2016;7;12;95;10;1;1;3;14;0;6;Islamic State
2016;7;12;95;10;1;0;3;14;1;6;Islamic State
2016;7;12;95;10;1;0;3;14;1;6;Islamic State
2016;7;12;95;10;1;0;9;3;0;13;Islamic State
2016;7;12;104;11;0;0;3;4;0;6;Al-Shabaab
2016;7;13;95;10;1;1;3;4;0;6;Islamic State
2016;7;12;182;11;1;0;9;14;0;13;Al-Shabaab
2016;7;13;182;11;1;0;6;12;0;9;Al-Shabaab
2016;7;14;182;11;0;1;3;1;0;6;Al-Shabaab
2016;7;12;147;11;1;0;2;4;0;6;Boko Haram
2016;7;14;95;10;1;0;3;14;0;6;Islamic State
2016;7;14;95;10;1;0;3;17;0;6;Islamic State
2016;7;14;95;10;0;1;3;14;0;6;Islamic State
2016;7;14;95;10;1;0;9;14;0;13;Islamic State
2016;7;14;104;11;1;0;3;3;0;6;Al-Shabaab
2016;7;14;182;11;1;0;3;2;0;6;Al-Shabaab
2016;7;15;95;10;1;0;3;14;0;6;Islamic State
2016;7;15;228;10;0;1;1;2;0;6;Al-Qaida
2016;7;15;182;11;1;0;3;4;0;6;Al-Shabaab
2016;7;16;95;10;1;0;3;14;0;6;Islamic State
2016;7;17;229;11;1;0;6;14;0;5;Lords Resistance Army (LRA)
2016;7;18;95;10;1;1;3;14;0;6;Islamic State
2016;7;18;228;10;1;1;3;4;0;6;Al-Qaida
2016;7;18;228;10;1;1;3;4;0;6;Al-Qaida
2016;7;18;182;11;1;0;2;14;0;5;Al-Shabaab
2016;7;18;95;10;1;0;9;3;0;13;Islamic State
2016;7;19;95;10;1;0;9;14;0;13;Islamic State
2016;7;19;95;10;1;0;9;14;0;13;Islamic State
2016;7;19;182;11;1;0;2;4;0;5;Al-Shabaab
2016;7;20;147;11;1;0;9;14;0;13;Boko Haram
2016;7;20;147;11;0;0;9;4;0;13;Boko Haram
2016;7;21;182;11;1;0;2;4;0;6;Al-Shabaab
2016;7;21;182;11;1;0;9;14;0;13;Al-Shabaab
2016;7;21;182;11;1;0;7;8;0;8;Al-Shabaab
2016;7;21;182;11;1;0;7;15;0;8;Al-Shabaab
2016;7;21;229;11;1;0;6;14;0;13;Lords Resistance Army (LRA)
2016;7;21;182;11;1;0;7;14;0;8;Al-Shabaab
2016;7;21;228;10;1;0;1;4;0;5;Al-Qaida
2016;7;22;95;10;0;1;3;14;0;6;Islamic State
2016;7;22;95;10;0;1;3;14;0;6;Islamic State
2016;7;23;95;10;1;0;3;13;0;6;Islamic State
2016;7;23;95;10;1;0;3;14;0;6;Islamic State
2016;7;23;95;10;1;1;3;13;0;6;Islamic State
2016;7;23;182;11;0;0;1;2;0;6;Al-Shabaab
2016;7;24;95;10;1;1;3;14;0;6;Islamic State
2016;7;24;95;10;1;0;3;13;0;6;Islamic State
2016;7;24;228;10;1;0;6;14;0;13;Al-Qaida
2016;7;24;182;11;1;0;2;4;0;6;Al-Shabaab
2016;7;24;182;11;1;0;6;14;0;13;Al-Shabaab
2016;7;24;182;11;1;0;6;14;0;13;Al-Shabaab
2016;7;24;182;11;1;0;2;4;1;5;Al-Shabaab
2016;7;25;182;11;0;0;1;2;0;6;Al-Shabaab
2016;7;25;95;10;1;1;3;3;0;6;Islamic State
2016;7;25;95;10;1;0;3;14;0;6;Islamic State
2016;7;25;95;10;1;0;6;14;0;9;Islamic State
2016;7;25;95;10;1;0;6;14;0;9;Islamic State
2016;7;25;228;10;0;0;9;4;0;13;Al-Qaida
2016;7;25;182;11;1;0;1;14;0;9;Al-Shabaab
2016;7;26;182;11;1;1;3;4;0;6;Al-Shabaab
2016;7;26;182;11;1;1;3;7;0;6;Al-Shabaab
2016;7;26;104;11;1;0;3;4;0;6;Al-Shabaab
2016;7;26;95;10;1;0;3;13;0;6;Islamic State
2016;7;25;228;10;0;0;1;4;0;6;Al-Qaida
2016;7;26;182;11;1;0;3;4;0;6;Al-Shabaab
2016;7;26;182;11;0;0;3;1;0;6;Al-Shabaab
2016;7;27;95;10;1;1;3;3;0;6;Islamic State
2016;7;27;95;10;1;0;7;21;0;8;Islamic State
2016;7;27;182;11;1;0;6;14;0;5;Al-Shabaab
2016;7;27;200;10;1;1;3;17;0;6;Islamic State
2016;7;27;200;10;1;0;3;17;0;6;Islamic State
2016;7;28;104;11;1;0;3;16;0;6;Al-Shabaab
2016;7;28;104;11;1;0;3;4;0;6;Al-Shabaab
2016;7;27;95;10;1;0;1;3;0;6;Islamic State
2016;7;28;95;10;1;0;9;14;0;13;Islamic State
2016;7;28;200;10;1;0;6;14;0;13;Islamic State
2016;7;28;147;11;1;0;9;7;0;13;Boko Haram
2016;7;29;228;10;1;0;3;15;0;6;Al-Qaida
2016;7;29;182;11;1;0;2;4;0;5;Al-Shabaab
2016;7;28;182;11;1;0;9;4;0;13;Al-Shabaab
2016;7;30;95;10;1;0;6;14;0;13;Islamic State
2016;7;30;95;10;0;0;1;17;0;13;Islamic State
2016;7;30;95;10;0;0;3;20;0;6;Islamic State
2016;7;30;182;11;1;0;1;3;0;5;Al-Shabaab
2016;7;30;95;10;1;0;6;14;0;13;Islamic State
2016;7;30;95;10;1;0;6;14;0;13;Islamic State
2016;7;30;182;11;0;0;2;4;0;5;Al-Shabaab
2016;7;31;95;10;1;0;3;21;0;6;Islamic State
2016;7;31;95;10;1;0;3;21;0;6;Islamic State
2016;7;31;95;10;1;1;3;1;0;6;Islamic State
2016;7;31;95;10;1;0;2;17;0;5;Islamic State
2016;7;31;95;10;1;0;3;21;0;6;Islamic State
2016;7;31;182;11;1;1;3;3;0;6;Al-Shabaab
2016;7;31;182;11;1;0;3;4;0;6;Al-Shabaab
2016;7;31;123;11;1;0;1;4;0;5;Al-Qaida
2016;8;1;95;10;0;1;3;14;0;6;Islamic State
2016;8;1;95;10;1;0;3;1;0;6;Islamic State
